"message","date_time"
"Database Connection Error: payments is not iterable","16/06/2025 09:00:03"
"Cannot fetch user payment details","16/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","16/06/2025 12:00:03"
"Cannot fetch user payment details","16/06/2025 15:00:02"
"Database Connection Error: payments is not iterable","16/06/2025 15:00:02"
"Cannot fetch user payment details","16/06/2025 18:00:02"
"Database Connection Error: payments is not iterable","16/06/2025 18:00:02"
"Cannot fetch user payment details","16/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","16/06/2025 21:00:03"
"Cannot fetch user payment details","17/06/2025 03:00:03"
"Database Connection Error: payments is not iterable","17/06/2025 03:00:03"
"Cannot fetch user payment details","17/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","17/06/2025 06:00:03"
"Cannot fetch user payment details","17/06/2025 09:00:02"
"Database Connection Error: payments is not iterable","17/06/2025 09:00:02"
"Cannot fetch user payment details","17/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","17/06/2025 12:00:03"
"Cannot fetch user payment details","17/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","17/06/2025 15:00:03"
"Cannot fetch user payment details","17/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","17/06/2025 18:00:03"
"Cannot fetch user payment details","17/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","17/06/2025 21:00:03"
"Cannot fetch user payment details","18/06/2025 03:00:03"
"Database Connection Error: payments is not iterable","18/06/2025 03:00:03"
"Cannot fetch user payment details","18/06/2025 06:00:02"
"Database Connection Error: payments is not iterable","18/06/2025 06:00:02"
"Cannot fetch user payment details","18/06/2025 09:00:03"
"Database Connection Error: payments is not iterable","18/06/2025 09:00:03"
"Cannot fetch user payment details","18/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","18/06/2025 12:00:03"
"Cannot fetch user payment details","18/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","18/06/2025 15:00:03"
"Cannot fetch user payment details","18/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","18/06/2025 18:00:03"
"Cannot fetch user payment details","18/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","18/06/2025 21:00:03"
"Cannot fetch user payment details","19/06/2025 03:00:03"
"Database Connection Error: payments is not iterable","19/06/2025 03:00:03"
"Cannot fetch user payment details","19/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","19/06/2025 06:00:03"
"Cannot fetch user payment details","19/06/2025 09:00:03"
"Database Connection Error: payments is not iterable","19/06/2025 09:00:03"
"Cannot fetch user payment details","19/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","19/06/2025 12:00:03"
"Cannot fetch user payment details","19/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","19/06/2025 15:00:03"
"Cannot fetch user payment details","19/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","19/06/2025 18:00:03"
"Cannot fetch user payment details","19/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","19/06/2025 21:00:03"
"Cannot fetch user payment details","20/06/2025 03:00:02"
"Database Connection Error: payments is not iterable","20/06/2025 03:00:02"
"Cannot fetch user payment details","20/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","20/06/2025 06:00:03"
"Cannot fetch user payment details","20/06/2025 09:00:03"
"Database Connection Error: payments is not iterable","20/06/2025 09:00:03"
"Cannot fetch user payment details","20/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","20/06/2025 12:00:03"
"Cannot fetch user payment details","20/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","20/06/2025 15:00:03"
"Cannot fetch user payment details","20/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","20/06/2025 18:00:03"
"Cannot fetch user payment details","20/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","20/06/2025 21:00:03"
"Cannot fetch user payment details","21/06/2025 03:00:02"
"Database Connection Error: payments is not iterable","21/06/2025 03:00:02"
"Cannot fetch user payment details","21/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","21/06/2025 06:00:03"
"Cannot fetch user payment details","21/06/2025 09:00:03"
"Database Connection Error: payments is not iterable","21/06/2025 09:00:03"
"Cannot fetch user payment details","21/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","21/06/2025 12:00:03"
"Cannot fetch user payment details","21/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","21/06/2025 15:00:03"
"Cannot fetch user payment details","21/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","21/06/2025 18:00:03"
"Cannot fetch user payment details","21/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","21/06/2025 21:00:03"
"Cannot fetch user payment details","22/06/2025 03:00:03"
"Database Connection Error: payments is not iterable","22/06/2025 03:00:03"
"Cannot fetch user payment details","22/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","22/06/2025 06:00:03"
"Cannot fetch user payment details","22/06/2025 09:00:03"
"Database Connection Error: payments is not iterable","22/06/2025 09:00:03"
"Cannot fetch user payment details","22/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","22/06/2025 12:00:03"
"Cannot fetch user payment details","22/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","22/06/2025 15:00:03"
"Cannot fetch user payment details","22/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","22/06/2025 18:00:03"
"Cannot fetch user payment details","22/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","22/06/2025 21:00:03"
"Cannot fetch user payment details","23/06/2025 03:00:02"
"Database Connection Error: payments is not iterable","23/06/2025 03:00:02"
"Cannot fetch user payment details","23/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","23/06/2025 06:00:03"
"Cannot fetch user payment details","23/06/2025 09:00:03"
"Database Connection Error: payments is not iterable","23/06/2025 09:00:03"
"Cannot fetch user payment details","23/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","23/06/2025 12:00:03"
"Cannot fetch user payment details","23/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","23/06/2025 15:00:03"
"Cannot fetch user payment details","23/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","23/06/2025 18:00:03"
"Cannot fetch user payment details","23/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","23/06/2025 21:00:03"
"Cannot fetch user payment details","24/06/2025 03:00:03"
"Database Connection Error: payments is not iterable","24/06/2025 03:00:03"
"Cannot fetch user payment details","24/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","24/06/2025 06:00:03"
"Cannot fetch user payment details","24/06/2025 09:00:04"
"Database Connection Error: payments is not iterable","24/06/2025 09:00:04"
"Cannot fetch user payment details","24/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","24/06/2025 12:00:03"
"Cannot fetch user payment details","24/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","24/06/2025 15:00:03"
"Cannot fetch user payment details","24/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","24/06/2025 18:00:03"
"Cannot fetch user payment details","24/06/2025 21:00:02"
"Database Connection Error: payments is not iterable","24/06/2025 21:00:02"
"Cannot fetch user payment details","25/06/2025 03:00:03"
"Database Connection Error: payments is not iterable","25/06/2025 03:00:03"
"Cannot fetch user payment details","25/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","25/06/2025 06:00:03"
"Cannot fetch user payment details","25/06/2025 09:00:03"
"Database Connection Error: payments is not iterable","25/06/2025 09:00:03"
"Cannot fetch user payment details","25/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","25/06/2025 12:00:03"
"Cannot fetch user payment details","25/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","25/06/2025 15:00:03"
"Cannot fetch user payment details","25/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","25/06/2025 18:00:03"
"Cannot fetch user payment details","25/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","25/06/2025 21:00:03"
"Cannot fetch user payment details","26/06/2025 03:00:03"
"Database Connection Error: payments is not iterable","26/06/2025 03:00:03"
"Cannot fetch user payment details","26/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","26/06/2025 06:00:03"
"Cannot fetch user payment details","26/06/2025 09:00:03"
"Database Connection Error: payments is not iterable","26/06/2025 09:00:03"
"Cannot fetch user payment details","26/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","26/06/2025 12:00:03"
"Cannot fetch user payment details","26/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","26/06/2025 15:00:03"
"Cannot fetch user payment details","26/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","26/06/2025 18:00:03"
"Cannot fetch user payment details","26/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","26/06/2025 21:00:03"
"Cannot fetch user payment details","27/06/2025 03:00:03"
"Database Connection Error: payments is not iterable","27/06/2025 03:00:03"
"Cannot fetch user payment details","27/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","27/06/2025 06:00:03"
"Cannot fetch user payment details","27/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","27/06/2025 12:00:03"
"Cannot fetch user payment details","27/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","27/06/2025 15:00:03"
"Cannot fetch user payment details","27/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","27/06/2025 18:00:03"
"Cannot fetch user payment details","27/06/2025 21:00:02"
"Database Connection Error: payments is not iterable","27/06/2025 21:00:02"
"Cannot fetch user payment details","28/06/2025 03:00:03"
"Database Connection Error: payments is not iterable","28/06/2025 03:00:03"
"Cannot fetch user payment details","28/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","28/06/2025 06:00:03"
"Cannot fetch user payment details","28/06/2025 09:00:03"
"Database Connection Error: payments is not iterable","28/06/2025 09:00:03"
"Cannot fetch user payment details","28/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","28/06/2025 12:00:03"
"Cannot fetch user payment details","28/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","28/06/2025 15:00:03"
"Cannot fetch user payment details","28/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","28/06/2025 18:00:03"
"Cannot fetch user payment details","28/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","28/06/2025 21:00:03"
"Cannot fetch user payment details","29/06/2025 03:00:03"
"Database Connection Error: payments is not iterable","29/06/2025 03:00:03"
"Cannot fetch user payment details","29/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","29/06/2025 06:00:03"
"Cannot fetch user payment details","29/06/2025 09:00:03"
"Database Connection Error: payments is not iterable","29/06/2025 09:00:03"
"Cannot fetch user payment details","29/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","29/06/2025 12:00:03"
"Cannot fetch user payment details","29/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","29/06/2025 15:00:03"
"Cannot fetch user payment details","29/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","29/06/2025 18:00:03"
"Cannot fetch user payment details","29/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","29/06/2025 21:00:03"
"Cannot fetch user payment details","30/06/2025 03:00:02"
"Database Connection Error: payments is not iterable","30/06/2025 03:00:02"
"Cannot fetch user payment details","30/06/2025 06:00:03"
"Database Connection Error: payments is not iterable","30/06/2025 06:00:03"
"Cannot fetch user payment details","30/06/2025 09:00:03"
"Database Connection Error: payments is not iterable","30/06/2025 09:00:03"
"Cannot fetch user payment details","30/06/2025 12:00:03"
"Database Connection Error: payments is not iterable","30/06/2025 12:00:03"
"Cannot fetch user payment details","30/06/2025 15:00:03"
"Database Connection Error: payments is not iterable","30/06/2025 15:00:03"
"Cannot fetch user payment details","30/06/2025 18:00:03"
"Database Connection Error: payments is not iterable","30/06/2025 18:00:03"
"Cannot fetch user payment details","30/06/2025 21:00:03"
"Database Connection Error: payments is not iterable","30/06/2025 21:00:03"
"Cannot fetch user payment details","01/07/2025 03:00:03"
"Database Connection Error: payments is not iterable","01/07/2025 03:00:03"
"Cannot fetch user payment details","01/07/2025 06:00:03"
"Database Connection Error: payments is not iterable","01/07/2025 06:00:03"
"Cannot fetch user payment details","01/07/2025 09:00:03"
"Database Connection Error: payments is not iterable","01/07/2025 09:00:03"
"Cannot fetch user payment details","01/07/2025 12:00:02"
"Database Connection Error: payments is not iterable","01/07/2025 12:00:02"
"Cannot fetch user payment details","01/07/2025 15:00:03"
"Database Connection Error: payments is not iterable","01/07/2025 15:00:03"
"Cannot fetch user payment details","01/07/2025 18:00:03"
"Database Connection Error: payments is not iterable","01/07/2025 18:00:03"
"Cannot fetch user payment details","01/07/2025 21:00:03"
"Database Connection Error: payments is not iterable","01/07/2025 21:00:03"
"Cannot fetch user payment details","02/07/2025 03:00:03"
"Database Connection Error: payments is not iterable","02/07/2025 03:00:03"
"Cannot fetch user payment details","02/07/2025 06:00:03"
"Database Connection Error: payments is not iterable","02/07/2025 06:00:03"
"Cannot fetch user payment details","02/07/2025 09:00:03"
"Database Connection Error: payments is not iterable","02/07/2025 09:00:03"
"Cannot fetch user payment details","02/07/2025 12:00:02"
"Database Connection Error: payments is not iterable","02/07/2025 12:00:02"
"Cannot fetch user payment details","02/07/2025 15:00:03"
"Database Connection Error: payments is not iterable","02/07/2025 15:00:03"
"Cannot fetch user payment details","02/07/2025 18:00:03"
"Database Connection Error: payments is not iterable","02/07/2025 18:00:03"
"Cannot fetch user payment details","03/07/2025 03:00:02"
"Database Connection Error: payments is not iterable","03/07/2025 03:00:02"
"Cannot fetch user payment details","03/07/2025 06:00:03"
"Database Connection Error: payments is not iterable","03/07/2025 06:00:03"
"Cannot fetch user payment details","03/07/2025 09:00:03"
"Database Connection Error: payments is not iterable","03/07/2025 09:00:03"
"Cannot fetch user payment details","03/07/2025 12:00:03"
"Database Connection Error: payments is not iterable","03/07/2025 12:00:03"
"Cannot fetch user payment details","03/07/2025 15:00:02"
"Database Connection Error: payments is not iterable","03/07/2025 15:00:02"
"Cannot fetch user payment details","03/07/2025 18:00:03"
"Database Connection Error: payments is not iterable","03/07/2025 18:00:03"
"Cannot fetch user payment details","03/07/2025 21:00:03"
"Database Connection Error: payments is not iterable","03/07/2025 21:00:03"
"Database Connection Error: Failed to connect to 124.43.16.80:1433 in 15000ms","04/07/2025 00:00:15"
"Database Connection Error: Failed to connect to 124.43.16.80:1433 in 15000ms","04/07/2025 03:00:15"
"Database Connection Error: Failed to connect to 124.43.16.80:1433 in 15000ms","04/07/2025 06:00:15"
"Database Connection Error: Failed to connect to 124.43.16.80:1433 in 15000ms","04/07/2025 09:00:15"
"Cannot fetch user payment details","04/07/2025 12:00:03"
"Database Connection Error: payments is not iterable","04/07/2025 12:00:03"
"Cannot fetch user payment details","04/07/2025 15:00:03"
"Database Connection Error: payments is not iterable","04/07/2025 15:00:03"
"Cannot fetch user payment details","04/07/2025 18:00:03"
"Database Connection Error: payments is not iterable","04/07/2025 18:00:03"
"Cannot fetch user payment details","04/07/2025 21:00:02"
"Database Connection Error: payments is not iterable","04/07/2025 21:00:02"
"Cannot fetch user payment details","05/07/2025 03:00:03"
"Database Connection Error: payments is not iterable","05/07/2025 03:00:03"
"Cannot fetch user payment details","05/07/2025 06:00:03"
"Database Connection Error: payments is not iterable","05/07/2025 06:00:03"
"Cannot fetch user payment details","05/07/2025 09:00:03"
"Database Connection Error: payments is not iterable","05/07/2025 09:00:03"
"Cannot fetch user payment details","05/07/2025 12:00:03"
"Database Connection Error: payments is not iterable","05/07/2025 12:00:03"
"Cannot fetch user payment details","05/07/2025 15:00:03"
"Database Connection Error: payments is not iterable","05/07/2025 15:00:03"
"Cannot fetch user payment details","05/07/2025 18:00:03"
"Database Connection Error: payments is not iterable","05/07/2025 18:00:03"
"Cannot fetch user payment details","05/07/2025 21:00:03"
"Database Connection Error: payments is not iterable","05/07/2025 21:00:03"
"Cannot fetch user payment details","06/07/2025 03:00:03"
"Database Connection Error: payments is not iterable","06/07/2025 03:00:03"
"Cannot fetch user payment details","06/07/2025 06:00:03"
"Database Connection Error: payments is not iterable","06/07/2025 06:00:03"
"Cannot fetch user payment details","06/07/2025 09:00:02"
"Database Connection Error: payments is not iterable","06/07/2025 09:00:02"
"Cannot fetch user payment details","06/07/2025 12:00:03"
"Database Connection Error: payments is not iterable","06/07/2025 12:00:03"
"Cannot fetch user payment details","06/07/2025 15:00:03"
"Database Connection Error: payments is not iterable","06/07/2025 15:00:03"
"Cannot fetch user payment details","06/07/2025 18:00:03"
"Database Connection Error: payments is not iterable","06/07/2025 18:00:03"
"Cannot fetch user payment details","06/07/2025 21:00:03"
"Database Connection Error: payments is not iterable","06/07/2025 21:00:03"
"Cannot fetch user payment details","07/07/2025 03:00:03"
"Database Connection Error: payments is not iterable","07/07/2025 03:00:03"
"Cannot fetch user payment details","07/07/2025 06:00:03"
"Database Connection Error: payments is not iterable","07/07/2025 06:00:03"
"Cannot fetch user payment details","07/07/2025 09:00:03"
"Database Connection Error: payments is not iterable","07/07/2025 09:00:03"
"Cannot fetch user payment details","07/07/2025 12:00:03"
"Database Connection Error: payments is not iterable","07/07/2025 12:00:03"
"Cannot fetch user payment details","07/07/2025 15:00:03"
"Database Connection Error: payments is not iterable","07/07/2025 15:00:03"
"Cannot fetch user payment details","07/07/2025 18:00:03"
"Database Connection Error: payments is not iterable","07/07/2025 18:00:03"
"Cannot fetch user payment details","07/07/2025 21:00:03"
"Database Connection Error: payments is not iterable","07/07/2025 21:00:03"
"Cannot fetch user payment details","08/07/2025 03:00:02"
"Database Connection Error: payments is not iterable","08/07/2025 03:00:02"
"Cannot fetch user payment details","08/07/2025 06:00:02"
"Database Connection Error: payments is not iterable","08/07/2025 06:00:02"
"Cannot fetch user payment details","08/07/2025 09:00:03"
"Database Connection Error: payments is not iterable","08/07/2025 09:00:03"
"Cannot fetch user payment details","08/07/2025 12:00:03"
"Database Connection Error: payments is not iterable","08/07/2025 12:00:03"
"Cannot fetch user payment details","08/07/2025 15:00:03"
"Database Connection Error: payments is not iterable","08/07/2025 15:00:03"
"Cannot fetch user payment details","08/07/2025 18:00:03"
"Database Connection Error: payments is not iterable","08/07/2025 18:00:03"
"Cannot fetch user payment details","08/07/2025 21:00:04"
"Database Connection Error: payments is not iterable","08/07/2025 21:00:04"
"Cannot fetch user payment details","09/07/2025 03:00:03"
"Database Connection Error: payments is not iterable","09/07/2025 03:00:03"
"Cannot fetch user payment details","09/07/2025 06:00:03"
"Database Connection Error: payments is not iterable","09/07/2025 06:00:03"
"Cannot fetch user payment details","09/07/2025 09:00:03"
"Database Connection Error: payments is not iterable","09/07/2025 09:00:03"
"Cannot fetch user payment details","09/07/2025 12:00:02"
"Database Connection Error: payments is not iterable","09/07/2025 12:00:02"
"Cannot fetch user payment details","09/07/2025 15:00:03"
"Database Connection Error: payments is not iterable","09/07/2025 15:00:03"
"Cannot fetch user payment details","09/07/2025 18:00:03"
"Database Connection Error: payments is not iterable","09/07/2025 18:00:03"
"Cannot fetch user payment details","09/07/2025 21:00:03"
"Database Connection Error: payments is not iterable","09/07/2025 21:00:03"
"Cannot fetch user payment details","10/07/2025 03:00:03"
"Database Connection Error: payments is not iterable","10/07/2025 03:00:03"
"Cannot fetch user payment details","10/07/2025 06:00:03"
"Database Connection Error: payments is not iterable","10/07/2025 06:00:03"
"Cannot fetch user payment details","10/07/2025 09:00:03"
"Database Connection Error: payments is not iterable","10/07/2025 09:00:03"
"Cannot fetch user payment details","10/07/2025 12:00:03"
"Database Connection Error: payments is not iterable","10/07/2025 12:00:03"
"Cannot fetch user payment details","10/07/2025 15:00:02"
"Database Connection Error: payments is not iterable","10/07/2025 15:00:02"
"Cannot fetch user payment details","10/07/2025 18:00:03"
"Database Connection Error: payments is not iterable","10/07/2025 18:00:03"
"Cannot fetch user payment details","10/07/2025 21:00:03"
"Database Connection Error: payments is not iterable","10/07/2025 21:00:03"
"Cannot fetch user payment details","11/07/2025 03:00:03"
"Database Connection Error: payments is not iterable","11/07/2025 03:00:03"
"Cannot fetch user payment details","11/07/2025 06:00:03"
"Database Connection Error: payments is not iterable","11/07/2025 06:00:03"
"Cannot fetch user payment details","11/07/2025 09:00:03"
"Database Connection Error: payments is not iterable","11/07/2025 09:00:03"
"Cannot fetch user payment details","11/07/2025 12:00:03"
"Database Connection Error: payments is not iterable","11/07/2025 12:00:03"
"Cannot fetch user payment details","11/07/2025 15:00:03"
"Database Connection Error: payments is not iterable","11/07/2025 15:00:03"
"Cannot fetch user payment details","11/07/2025 18:00:04"
"Database Connection Error: payments is not iterable","11/07/2025 18:00:04"
